accession,full_id,description,length,gc_content,n_fraction,label,species,genus
OZ372086,OZ372086.1,"OZ372086.1 West Nile virus isolate EMA-521-Cx74|2025-09-12 genome assembly, complete genome: monopartite",10302,0.5101921956901573,0.0,ARB,West Nile virus,Flavivirus
OZ372084,OZ372084.1,"OZ372084.1 West Nile virus isolate EMA-288-MX|2025-07-23 genome assembly, complete genome: monopartite",10302,0.5071830712483013,0.0052417006406523,ARB,West Nile virus,Flavivirus
OZ372083,OZ372083.1,"OZ372083.1 West Nile virus isolate EMA-288-Cx5|2025-07-23 genome assembly, complete genome: monopartite",10302,0.5101921956901573,0.0,ARB,West Nile virus,Flavivirus
OZ372082,OZ372082.1,"OZ372082.1 West Nile virus isolate EMA-521-Cx8|2025-09-12 genome assembly, complete genome: monopartite",10302,0.5100951271597748,0.0,ARB,West Nile virus,Flavivirus
OR879083,OR879083.1,"OR879083.1 West Nile virus isolate ZRU134/18, complete genome",10844,0.500092216894135,0.0073773515308004,ARB,West Nile virus,Flavivirus
OR879079,OR879079.1,"OR879079.1 West Nile virus isolate ZRU094/20, complete genome",10852,0.5083855510504977,0.0,ARB,West Nile virus,Flavivirus
OR879078,OR879078.1,"OR879078.1 West Nile virus isolate ZRU029/20, complete genome",10840,0.5104243542435425,0.0,ARB,West Nile virus,Flavivirus
OR879077,OR879077.1,"OR879077.1 West Nile virus isolate KYA14MP133, complete genome",10844,0.5096827738841756,0.0,ARB,West Nile virus,Flavivirus
OR879076,OR879076.1,"OR879076.1 West Nile virus isolate ZRU159/18, complete genome",10848,0.5083886430678466,0.0,ARB,West Nile virus,Flavivirus
OR879075,OR879075.1,"OR879075.1 West Nile virus isolate ZRU165/18/21, complete genome",10848,0.5087573746312685,0.0,ARB,West Nile virus,Flavivirus
OR879074,OR879074.1,"OR879074.1 West Nile virus isolate LAP13MP394, complete genome",10835,0.5093677895708353,0.0,ARB,West Nile virus,Flavivirus
PX453253,PX453253.1,"PX453253.1 West Nile virus isolate WNV/USA/WAPHL-527563/2025 polyprotein (POLY) gene, complete cds",10781,0.5108988034505147,0.0,ARB,West Nile virus,Flavivirus
PX453252,PX453252.1,"PX453252.1 West Nile virus isolate WNV/USA/WAPHL-348409/2025 polyprotein (POLY) gene, complete cds",10781,0.5104350245802801,0.0,ARB,West Nile virus,Flavivirus
PX453251,PX453251.1,"PX453251.1 West Nile virus isolate WNV/USA/WAPHL-680285/2025 polyprotein (POLY) gene, complete cds",10797,0.5102343243493563,0.0,ARB,West Nile virus,Flavivirus
PX453250,PX453250.1,"PX453250.1 West Nile virus isolate WNV/USA/WAPHL-877529/2025 polyprotein (POLY) gene, complete cds",10791,0.5103326846446112,0.0,ARB,West Nile virus,Flavivirus
PX453249,PX453249.1,"PX453249.1 West Nile virus isolate WNV/USA/WAPHL-471442/2025 polyprotein (POLY) gene, complete cds",10797,0.5107900342687783,0.0,ARB,West Nile virus,Flavivirus
PX453248,PX453248.1,"PX453248.1 West Nile virus isolate WNV/USA/WAPHL-520992/2025 polyprotein (POLY) gene, complete cds",10788,0.510381905821283,0.0,ARB,West Nile virus,Flavivirus
PX453247,PX453247.1,"PX453247.1 West Nile virus isolate WNV/USA/WAPHL-242844/2025 polyprotein (POLY) gene, complete cds",10781,0.5110843149986086,0.0,ARB,West Nile virus,Flavivirus
PX453246,PX453246.1,"PX453246.1 West Nile virus isolate WNV/USA/WAPHL-297436/2025 polyprotein (POLY) gene, complete cds",10781,0.5108060476764679,0.0,ARB,West Nile virus,Flavivirus
PX024393,PX024393.1,"PX024393.1 West Nile virus strain INMI-Pt2, complete genome",11044,0.5090546903295907,0.0,ARB,West Nile virus,Flavivirus
PX024392,PX024392.1,"PX024392.1 West Nile virus strain INMI-Pt1, complete genome",11049,0.5087338220653452,0.0002715177844148,ARB,West Nile virus,Flavivirus
PX471959,PX471959.1,"PX471959.1 West Nile virus isolate WNV/USA/WAPHL-951103/2023 polyprotein gene, complete cds",10751,0.5096270114407963,0.0,ARB,West Nile virus,Flavivirus
PX471957,PX471957.1,"PX471957.1 West Nile virus isolate WNV/USA/WAPHL-813011/2025 polyprotein gene, complete cds",10751,0.5110222304901869,0.0,ARB,West Nile virus,Flavivirus
PX471956,PX471956.1,"PX471956.1 West Nile virus isolate WNV/USA/WAPHL-729592/2025 polyprotein gene, complete cds",10743,0.5101926836079308,0.001303174159918,ARB,West Nile virus,Flavivirus
PQ328936,PQ328936.1,"PQ328936.1 West Nile virus isolate D24-06459/2024 polyprotein (POLY) gene, complete cds",11004,0.5086332242820792,0.0,ARB,West Nile virus,Flavivirus
OZ313260,OZ313260.1,"OZ313260.1 West Nile virus isolate 83373-1|2025-07-18 genome assembly, complete genome: monopartite",10920,0.5075091575091575,0.0,ARB,West Nile virus,Flavivirus
OZ313212,OZ313212.1,"OZ313212.1 West Nile virus isolate 83278-2|2025-08-04 genome assembly, complete genome: monopartite",10920,0.5082417582417582,0.0,ARB,West Nile virus,Flavivirus
OZ313202,OZ313202.1,"OZ313202.1 West Nile virus isolate 69279|2023-09-12 genome assembly, complete genome: monopartite",10909,0.5085709047575396,0.0,ARB,West Nile virus,Flavivirus
OZ310232,OZ310232.1,"OZ310232.1 West Nile virus isolate UNMC0305 genome assembly, complete genome: monopartite",10174,0.5112050324356202,0.0,ARB,West Nile virus,Flavivirus
OZ310231,OZ310231.1,"OZ310231.1 West Nile virus isolate UNMC0088 genome assembly, complete genome: monopartite",10276,0.5100233553912028,0.0,ARB,West Nile virus,Flavivirus
OZ310230,OZ310230.1,"OZ310230.1 West Nile virus isolate UNMC0210 genome assembly, complete genome: monopartite",10174,0.5116964812266562,0.0,ARB,West Nile virus,Flavivirus
OZ310229,OZ310229.1,"OZ310229.1 West Nile virus isolate UNMC0500 genome assembly, complete genome: monopartite",10260,0.5091617933723197,0.0,ARB,West Nile virus,Flavivirus
OZ310228,OZ310228.1,"OZ310228.1 West Nile virus isolate UNMC0057 genome assembly, complete genome: monopartite",10260,0.5104288499025341,0.0,ARB,West Nile virus,Flavivirus
OZ310226,OZ310226.1,"OZ310226.1 West Nile virus isolate UNMC0321 genome assembly, complete genome: monopartite",10275,0.5102676399026764,0.0,ARB,West Nile virus,Flavivirus
OZ310225,OZ310225.1,"OZ310225.1 West Nile virus isolate UNMC0015 genome assembly, complete genome: monopartite",10260,0.5087719298245614,0.0,ARB,West Nile virus,Flavivirus
OZ310224,OZ310224.1,"OZ310224.1 West Nile virus isolate UNMC0278 genome assembly, complete genome: monopartite",10276,0.5102179836512262,0.0,ARB,West Nile virus,Flavivirus
OZ310223,OZ310223.1,"OZ310223.1 West Nile virus isolate UNMC0543 genome assembly, complete genome: monopartite",10260,0.5102339181286549,0.0,ARB,West Nile virus,Flavivirus
OZ310222,OZ310222.1,"OZ310222.1 West Nile virus isolate UNMC0720 genome assembly, complete genome: monopartite",10260,0.5048732943469786,0.0074074074074074,ARB,West Nile virus,Flavivirus
OZ310221,OZ310221.1,"OZ310221.1 West Nile virus isolate UNMC0017 genome assembly, complete genome: monopartite",10280,0.510408560311284,0.0,ARB,West Nile virus,Flavivirus
OZ310220,OZ310220.1,"OZ310220.1 West Nile virus isolate UNMC0191 genome assembly, complete genome: monopartite",10260,0.5111111111111111,0.0,ARB,West Nile virus,Flavivirus
OZ310219,OZ310219.1,"OZ310219.1 West Nile virus isolate UNMC0049 genome assembly, complete genome: monopartite",10260,0.5092592592592593,0.0,ARB,West Nile virus,Flavivirus
OZ310218,OZ310218.1,"OZ310218.1 West Nile virus isolate UNMC0216 genome assembly, complete genome: monopartite",10281,0.5094835132769185,0.0,ARB,West Nile virus,Flavivirus
OZ310217,OZ310217.1,"OZ310217.1 West Nile virus isolate UNMC0272 genome assembly, complete genome: monopartite",10243,0.5090305574538709,0.0010739041296495,ARB,West Nile virus,Flavivirus
OZ310216,OZ310216.1,"OZ310216.1 West Nile virus isolate UNMC0009 genome assembly, complete genome: monopartite",10260,0.5097465886939572,0.0,ARB,West Nile virus,Flavivirus
OZ310215,OZ310215.1,"OZ310215.1 West Nile virus isolate UNMC0199 genome assembly, complete genome: monopartite",10275,0.5098783454987834,0.0,ARB,West Nile virus,Flavivirus
OZ310214,OZ310214.1,"OZ310214.1 West Nile virus isolate UNMC0204 genome assembly, complete genome: monopartite",10275,0.5119221411192214,0.0,ARB,West Nile virus,Flavivirus
OZ310213,OZ310213.1,"OZ310213.1 West Nile virus isolate UNMC0676 genome assembly, complete genome: monopartite",10260,0.5104288499025341,0.0,ARB,West Nile virus,Flavivirus
OZ310212,OZ310212.1,"OZ310212.1 West Nile virus isolate UNMC0180 genome assembly, complete genome: monopartite",10260,0.5094541910331384,9.746588693957116e-05,ARB,West Nile virus,Flavivirus
OZ310211,OZ310211.1,"OZ310211.1 West Nile virus isolate UNMC0099 genome assembly, complete genome: monopartite",10296,0.510975135975136,0.0,ARB,West Nile virus,Flavivirus
OZ310210,OZ310210.1,"OZ310210.1 West Nile virus isolate UNMC0020 genome assembly, complete genome: monopartite",10269,0.509494595384166,0.0,ARB,West Nile virus,Flavivirus
OZ310208,OZ310208.1,"OZ310208.1 West Nile virus isolate UNMC0028 genome assembly, complete genome: monopartite",10260,0.5110136452241716,0.0,ARB,West Nile virus,Flavivirus
OZ310207,OZ310207.1,"OZ310207.1 West Nile virus isolate UNMC0702 genome assembly, complete genome: monopartite",10260,0.5093567251461988,0.0,ARB,West Nile virus,Flavivirus
OZ310206,OZ310206.1,"OZ310206.1 West Nile virus isolate UNMC0701 genome assembly, complete genome: monopartite",10260,0.5054580896686159,0.0091617933723196,ARB,West Nile virus,Flavivirus
OZ310205,OZ310205.1,"OZ310205.1 West Nile virus isolate UNMC0050 genome assembly, complete genome: monopartite",10260,0.5107212475633528,0.0,ARB,West Nile virus,Flavivirus
OZ310204,OZ310204.1,"OZ310204.1 West Nile virus isolate UNMC0065 genome assembly, complete genome: monopartite",10260,0.5103313840155945,0.0,ARB,West Nile virus,Flavivirus
OZ310203,OZ310203.1,"OZ310203.1 West Nile virus isolate UNMC0584 genome assembly, complete genome: monopartite",10260,0.5104288499025341,0.0,ARB,West Nile virus,Flavivirus
OZ310202,OZ310202.1,"OZ310202.1 West Nile virus isolate UNMC0269 genome assembly, complete genome: monopartite",10262,0.5098421360358605,0.0,ARB,West Nile virus,Flavivirus
OZ310201,OZ310201.1,"OZ310201.1 West Nile virus isolate UNMC0270 genome assembly, complete genome: monopartite",10262,0.5092574546871955,0.0,ARB,West Nile virus,Flavivirus
OZ310200,OZ310200.1,"OZ310200.1 West Nile virus isolate UNMC0493 genome assembly, complete genome: monopartite",10260,0.509551656920078,0.0,ARB,West Nile virus,Flavivirus
OZ310197,OZ310197.1,"OZ310197.1 West Nile virus isolate UNMC0692 genome assembly, complete genome: monopartite",10260,0.5090643274853801,0.0,ARB,West Nile virus,Flavivirus
OZ310196,OZ310196.1,"OZ310196.1 West Nile virus isolate UNMC0687 genome assembly, complete genome: monopartite",10174,0.510123845095341,0.0029486927462158,ARB,West Nile virus,Flavivirus
OZ310195,OZ310195.1,"OZ310195.1 West Nile virus isolate UNMC0636 genome assembly, complete genome: monopartite",10261,0.511256212844752,0.0,ARB,West Nile virus,Flavivirus
OZ310194,OZ310194.1,"OZ310194.1 West Nile virus isolate UNMC0209 genome assembly, complete genome: monopartite",10280,0.5110894941634241,0.0,ARB,West Nile virus,Flavivirus
OZ310193,OZ310193.1,"OZ310193.1 West Nile virus isolate UNMC0616 genome assembly, complete genome: monopartite",10260,0.5098440545808967,0.0,ARB,West Nile virus,Flavivirus
OZ310192,OZ310192.1,"OZ310192.1 West Nile virus isolate UNMC0695 genome assembly, complete genome: monopartite",10260,0.5085769980506822,0.0,ARB,West Nile virus,Flavivirus
OZ310191,OZ310191.1,"OZ310191.1 West Nile virus isolate UNMC0185 genome assembly, complete genome: monopartite",10260,0.5097465886939572,0.0,ARB,West Nile virus,Flavivirus
OZ310190,OZ310190.1,"OZ310190.1 West Nile virus isolate UNMC0104 genome assembly, complete genome: monopartite",10261,0.5107689309034207,0.0,ARB,West Nile virus,Flavivirus
OZ310189,OZ310189.1,"OZ310189.1 West Nile virus isolate UNMC0200 genome assembly, complete genome: monopartite",10260,0.5096491228070176,0.0,ARB,West Nile virus,Flavivirus
OZ310188,OZ310188.1,"OZ310188.1 West Nile virus isolate UNMC0545 genome assembly, complete genome: monopartite",10260,0.5105263157894737,0.0,ARB,West Nile virus,Flavivirus
OZ310187,OZ310187.1,"OZ310187.1 West Nile virus isolate UNMC0273 genome assembly, complete genome: monopartite",10275,0.5107542579075426,0.0,ARB,West Nile virus,Flavivirus
OZ310185,OZ310185.1,"OZ310185.1 West Nile virus isolate UNMC0211 genome assembly, complete genome: monopartite",10260,0.510916179337232,0.0001949317738791,ARB,West Nile virus,Flavivirus
OZ310184,OZ310184.1,"OZ310184.1 West Nile virus isolate UNMC0333 genome assembly, complete genome: monopartite",10260,0.5100389863547758,0.0,ARB,West Nile virus,Flavivirus
OZ310183,OZ310183.1,"OZ310183.1 West Nile virus isolate UNMC0722 genome assembly, complete genome: monopartite",10260,0.5114035087719299,0.0,ARB,West Nile virus,Flavivirus
OZ310182,OZ310182.1,"OZ310182.1 West Nile virus isolate UNMC0287 genome assembly, complete genome: monopartite",10260,0.5098440545808967,0.0,ARB,West Nile virus,Flavivirus
OZ310181,OZ310181.1,"OZ310181.1 West Nile virus isolate UNMC0711 genome assembly, complete genome: monopartite",10260,0.5107212475633528,0.0,ARB,West Nile virus,Flavivirus
OZ310180,OZ310180.1,"OZ310180.1 West Nile virus isolate UNMC0004 genome assembly, complete genome: monopartite",10260,0.5115009746588693,0.0,ARB,West Nile virus,Flavivirus
OZ310179,OZ310179.1,"OZ310179.1 West Nile virus isolate UNMC0277 genome assembly, complete genome: monopartite",10276,0.5105099260412612,0.0,ARB,West Nile virus,Flavivirus
OZ310178,OZ310178.1,"OZ310178.1 West Nile virus isolate UNMC0296 genome assembly, complete genome: monopartite",10260,0.5101364522417154,9.746588693957116e-05,ARB,West Nile virus,Flavivirus
OZ310177,OZ310177.1,"OZ310177.1 West Nile virus isolate UNMC0728 genome assembly, complete genome: monopartite",10260,0.509551656920078,0.0,ARB,West Nile virus,Flavivirus
OZ310176,OZ310176.1,"OZ310176.1 West Nile virus isolate UNMC0679 genome assembly, complete genome: monopartite",10174,0.512089640259485,0.0,ARB,West Nile virus,Flavivirus
OZ310175,OZ310175.1,"OZ310175.1 West Nile virus isolate UNMC0578 genome assembly, complete genome: monopartite",9210,0.5052117263843648,0.007600434310532,ARB,West Nile virus,Flavivirus
OZ310174,OZ310174.1,"OZ310174.1 West Nile virus isolate UNMC0299 genome assembly, complete genome: monopartite",10260,0.5100389863547758,0.0,ARB,West Nile virus,Flavivirus
OZ310173,OZ310173.1,"OZ310173.1 West Nile virus isolate UNMC0261 genome assembly, complete genome: monopartite",10174,0.5114016119520346,0.0,ARB,West Nile virus,Flavivirus
OZ310172,OZ310172.1,"OZ310172.1 West Nile virus isolate UNMC0456 genome assembly, complete genome: monopartite",10260,0.5115009746588693,0.0,ARB,West Nile virus,Flavivirus
OZ310171,OZ310171.1,"OZ310171.1 West Nile virus isolate UNMC0267 genome assembly, complete genome: monopartite",10260,0.5105263157894737,0.0,ARB,West Nile virus,Flavivirus
OZ310170,OZ310170.1,"OZ310170.1 West Nile virus isolate UNMC0084 genome assembly, complete genome: monopartite",10272,0.5109034267912772,0.0,ARB,West Nile virus,Flavivirus
OZ310169,OZ310169.1,"OZ310169.1 West Nile virus isolate UNMC0730 genome assembly, complete genome: monopartite",10260,0.5094541910331384,0.0,ARB,West Nile virus,Flavivirus
OZ310168,OZ310168.1,"OZ310168.1 West Nile virus isolate UNMC0700 genome assembly, complete genome: monopartite",10261,0.5095994542442257,0.0,ARB,West Nile virus,Flavivirus
OZ310167,OZ310167.1,"OZ310167.1 West Nile virus isolate UNMC0340 genome assembly, complete genome: monopartite",10260,0.5104288499025341,0.0,ARB,West Nile virus,Flavivirus
OZ310165,OZ310165.1,"OZ310165.1 West Nile virus isolate UNMC0525 genome assembly, complete genome: monopartite",10260,0.5112085769980507,0.0,ARB,West Nile virus,Flavivirus
OZ310164,OZ310164.1,"OZ310164.1 West Nile virus isolate UNMC0100 genome assembly, complete genome: monopartite",10260,0.5096491228070176,0.0,ARB,West Nile virus,Flavivirus
OZ310163,OZ310163.1,"OZ310163.1 West Nile virus isolate UNMC0575 genome assembly, complete genome: monopartite",10260,0.5116959064327485,0.0,ARB,West Nile virus,Flavivirus
OZ310162,OZ310162.1,"OZ310162.1 West Nile virus isolate UNMC0055 genome assembly, complete genome: monopartite",10260,0.5108187134502924,0.0,ARB,West Nile virus,Flavivirus
OZ310161,OZ310161.1,"OZ310161.1 West Nile virus isolate UNMC0064 genome assembly, complete genome: monopartite",10260,0.5112085769980507,0.0,ARB,West Nile virus,Flavivirus
OZ310160,OZ310160.1,"OZ310160.1 West Nile virus isolate UNMC0215 genome assembly, complete genome: monopartite",10260,0.510916179337232,0.0,ARB,West Nile virus,Flavivirus
OZ310159,OZ310159.1,"OZ310159.1 West Nile virus isolate UNMC0303 genome assembly, complete genome: monopartite",10260,0.5090643274853801,9.746588693957116e-05,ARB,West Nile virus,Flavivirus
OZ310158,OZ310158.1,"OZ310158.1 West Nile virus isolate UNMC0038 genome assembly, complete genome: monopartite",10281,0.5097753136854392,0.0,ARB,West Nile virus,Flavivirus
OZ310157,OZ310157.1,"OZ310157.1 West Nile virus isolate UNMC0040 genome assembly, complete genome: monopartite",10260,0.5096491228070176,0.0,ARB,West Nile virus,Flavivirus
OZ310156,OZ310156.1,"OZ310156.1 West Nile virus isolate UNMC0707 genome assembly, complete genome: monopartite",10260,0.510916179337232,0.0,ARB,West Nile virus,Flavivirus
OZ310155,OZ310155.1,"OZ310155.1 West Nile virus isolate UNMC0283 genome assembly, complete genome: monopartite",10260,0.5090643274853801,0.0,ARB,West Nile virus,Flavivirus
OZ310154,OZ310154.1,"OZ310154.1 West Nile virus isolate UNMC0336 genome assembly, complete genome: monopartite",10281,0.5104561813053204,0.0,ARB,West Nile virus,Flavivirus
OZ310153,OZ310153.1,"OZ310153.1 West Nile virus isolate UNMC0116 genome assembly, complete genome: monopartite",10296,0.5102952602952603,0.0,ARB,West Nile virus,Flavivirus
OZ310152,OZ310152.1,"OZ310152.1 West Nile virus isolate UNMC0589 genome assembly, complete genome: monopartite",10260,0.5110136452241716,0.0,ARB,West Nile virus,Flavivirus
OZ310151,OZ310151.1,"OZ310151.1 West Nile virus isolate UNMC0044 genome assembly, complete genome: monopartite",10260,0.5098440545808967,0.0,ARB,West Nile virus,Flavivirus
OZ310150,OZ310150.1,"OZ310150.1 West Nile virus isolate UNMC0539 genome assembly, complete genome: monopartite",10281,0.5098725804882793,0.0,ARB,West Nile virus,Flavivirus
OZ310149,OZ310149.1,"OZ310149.1 West Nile virus isolate UNMC0486 genome assembly, complete genome: monopartite",10260,0.5114035087719299,0.0,ARB,West Nile virus,Flavivirus
OZ310148,OZ310148.1,"OZ310148.1 West Nile virus isolate UNMC0302 genome assembly, complete genome: monopartite",10260,0.5104288499025341,0.0,ARB,West Nile virus,Flavivirus
OZ310147,OZ310147.1,"OZ310147.1 West Nile virus isolate UNMC0334 genome assembly, complete genome: monopartite",10281,0.5100671140939598,0.0,ARB,West Nile virus,Flavivirus
OZ310146,OZ310146.1,"OZ310146.1 West Nile virus isolate UNMC0703 genome assembly, complete genome: monopartite",10260,0.5115984405458089,0.0,ARB,West Nile virus,Flavivirus
OZ310145,OZ310145.1,"OZ310145.1 West Nile virus isolate UNMC0523 genome assembly, complete genome: monopartite",10260,0.5107212475633528,0.0,ARB,West Nile virus,Flavivirus
OZ310144,OZ310144.1,"OZ310144.1 West Nile virus isolate UNMC0706 genome assembly, complete genome: monopartite",10260,0.5105263157894737,0.0,ARB,West Nile virus,Flavivirus
OZ310143,OZ310143.1,"OZ310143.1 West Nile virus isolate UNMC0208 genome assembly, complete genome: monopartite",10260,0.5115009746588693,9.746588693957116e-05,ARB,West Nile virus,Flavivirus
OZ310142,OZ310142.1,"OZ310142.1 West Nile virus isolate UNMC0029 genome assembly, complete genome: monopartite",10174,0.5112050324356202,0.0,ARB,West Nile virus,Flavivirus
OZ310141,OZ310141.1,"OZ310141.1 West Nile virus isolate UNMC0022 genome assembly, complete genome: monopartite",10260,0.5096491228070176,0.0,ARB,West Nile virus,Flavivirus
OZ310140,OZ310140.1,"OZ310140.1 West Nile virus isolate UNMC0704 genome assembly, complete genome: monopartite",10260,0.5104288499025341,0.0,ARB,West Nile virus,Flavivirus
OZ310139,OZ310139.1,"OZ310139.1 West Nile virus isolate UNMC0046 genome assembly, complete genome: monopartite",10260,0.5107212475633528,0.0,ARB,West Nile virus,Flavivirus
